code;text_long;text;version;year
9001;Microscopic examination of specimen from nervous system and of spinal fluid, bacterial smear;Bact smear-nervous syst;32;2015
9002;Microscopic examination of specimen from nervous system and of spinal fluid, culture;Culture-nervous syst;32;2015
9003;Microscopic examination of specimen from nervous system and of spinal fluid, culture and sensitivity;C & s-nervous syst;32;2015
9004;Microscopic examination of specimen from nervous system and of spinal fluid, parasitology;Parasitology-nerv syst;32;2015
9005;Microscopic examination of specimen from nervous system and of spinal fluid, toxicology;Toxicology-nervous syst;32;2015
9006;Microscopic examination of specimen from nervous system and of spinal fluid, cell block and Papanicolaou smear;Cell blk/pap-nervous sys;32;2015
9009;Microscopic examination of specimen from nervous system and of spinal fluid, other microscopic examination;Micro exam-nervous NEC;32;2015
9011;Microscopic examination of specimen from endocrine gland, not elsewhere classified, bacterial smear;Bact smear-endocrine;32;2015
9012;Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture;Culture-endocrine;32;2015
9013;Microscopic examination of specimen from endocrine gland, not elsewhere classified, culture and sensitivity;C & s-endocrine;32;2015
9014;Microscopic examination of specimen from endocrine gland, not elsewhere classified, parasitology;Parasitology-endocrine;32;2015
9015;Microscopic examination of specimen from endocrine gland, not elsewhere classified, toxicology;Toxicology-endocrine;32;2015
9016;Microscopic examination of specimen from endocrine gland, not elsewhere classified, cell block and Papanicolaou smear;Cell block/pap-endocrine;32;2015
9019;Microscopic examination of specimen from endocrine gland, not elsewhere classified, other microscopic examination;Micro exam-endocrine NEC;32;2015
9021;Microscopic examination of specimen from eye, bacterial smear;Bact smear-eye;32;2015
9022;Microscopic examination of specimen from eye, culture;Culture-eye;32;2015
9023;Microscopic examination of specimen from eye, culture and sensitivity;C & s-eye;32;2015
9024;Microscopic examination of specimen from eye, parasitology;Parasitology-eye;32;2015
9025;Microscopic examination of specimen from eye, toxicology;Toxicology-eye;32;2015
9026;Microscopic examination of specimen from eye, cell block and Papanicolaou smear;Cell block/pap-eye;32;2015
9029;Microscopic examination of specimen from eye, other microscopic examination;Micro exam-eye NEC;32;2015
9031;Microscopic examination of specimen from ear, nose, throat, and larynx, bacterial smear;Bact smear-ent/larynx;32;2015
9032;Microscopic examination of specimen from ear, nose, throat, and larynx, culture;Culture-ent/larynx;32;2015
9033;Microscopic examination of specimen from ear, nose, throat, and larynx, culture and sensitivity;C & s-ent/larynx;32;2015
9034;Microscopic examination of specimen from ear, nose, throat, and larynx, parasitology;Parasitology-ent/larynx;32;2015
9035;Microscopic examination of specimen from ear, nose, throat, and larynx, toxicology;Toxicology-ent/larynx;32;2015
9036;Microscopic examination of specimen from ear, nose, throat, and larynx, cell block and Papanicolaou smear;Cell block/pap-ent/laryn;32;2015
9039;Microscopic examination of specimen from ear, nose, throat, and larynx, other microscopic examination;Micro exam-ent/laryn NEC;32;2015
9041;Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, bacterial smear;Bact smear-lower resp;32;2015
9042;Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture;Culture-lower resp;32;2015
9043;Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture and sensitivity;C & s-lower resp;32;2015
9044;Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, parasitology;Parasitology-lower resp;32;2015
9045;Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, toxicology;Toxicology-lower resp;32;2015
9046;Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, cell block and Papanicolaou smear;Cell block/pap-lowr resp;32;2015
9049;Microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, other microscopic examination;Micro exam-lowr resp NEC;32;2015
9051;Microscopic examination of blood, bacterial smear;Bact smear-blood;32;2015
9052;Microscopic examination of blood, culture;Culture-blood;32;2015
9053;Microscopic examination of blood, culture and sensitivity;C & s-blood;32;2015
9054;Microscopic examination of blood, parasitology;Parasitology-blood;32;2015
9055;Microscopic examination of blood, toxicology;Toxicology-blood;32;2015
9056;Microscopic examination of blood, cell block and Papanicolaou smear;Cell block/pap-blood;32;2015
9059;Microscopic examination of blood, other microscopic examination;Micro exam-blood NEC;32;2015
9061;Microscopic examination of specimen from spleen and of bone marrow, bacterial smear;Bact smear-spleen/marrow;32;2015
9062;Microscopic examination of specimen from spleen and of bone marrow, culture;Culture-spleen/marrow;32;2015
9063;Microscopic examination of specimen from spleen and of bone marrow, culture and sensitivity;C & s-spleen/marrow;32;2015
9064;Microscopic examination of specimen from spleen and of bone marrow, parasitology;Parasitol-spleen/marrow;32;2015
9065;Microscopic examination of specimen from spleen and of bone marrow, toxicology;Toxicology-spleen/marrow;32;2015
9066;Microscopic examination of specimen from spleen and of bone marrow, cell block and Papanicolaou smear;Cell blk/pap-spleen/marr;32;2015
9069;Microscopic examination of specimen from spleen and of bone marrow, other microscopic examination;Micro exam-spln/marr NEC;32;2015
9071;Microscopic examination of specimen from lymph node and of lymph, bacterial smear;Bact smear-lymph system;32;2015
9072;Microscopic examination of specimen from lymph node and of lymph, culture;Culture-lymph system;32;2015
9073;Microscopic examination of specimen from lymph node and of lymph, culture and sensitivity;C & s-lymph system;32;2015
9074;Microscopic examination of specimen from lymph node and of lymph, parasitology;Parasitology-lymph sys;32;2015
9075;Microscopic examination of specimen from lymph node and of lymph, toxicology;Toxicology-lymph system;32;2015
9076;Microscopic examination of specimen from lymph node and of lymph, cell block and Papanicolaou smear;Cell blk/pap-lymph sys;32;2015
9079;Microscopic examination of specimen from lymph node and of lymph, other microscopic examination;Micro exam-lymph sys NEC;32;2015
9081;Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, bacterial smear;Bact smear-upper GI;32;2015
9082;Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture;Culture-upper GI;32;2015
9083;Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture and sensitivity;C & s-upper GI;32;2015
9084;Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, parasitology;Parasitology-upper GI;32;2015
9085;Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, toxicology;Toxicology-upper GI;32;2015
9086;Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, cell block and Papanicolaou smear;Cell blk/pap-upper GI;32;2015
9089;Microscopic examination of specimen from upper gastrointestinal tract and of vomitus, other microscopic examination;Micro exam-upper GI NEC;32;2015
9091;Microscopic examination of specimen from lower gastrointestinal tract and of stool, bacterial smear;Bact smear-lower GI;32;2015
9092;Microscopic examination of specimen from lower gastrointestinal tract and of stool, culture;Culture-lower GI;32;2015
9093;Microscopic examination of specimen from lower gastrointestinal tract and of stool, culture and sensitivity;C & s-lower GI;32;2015
9094;Microscopic examination of specimen from lower gastrointestinal tract and of stool, parasitology;Parasitology-lower GI;32;2015
9095;Microscopic examination of specimen from lower gastrointestinal tract and of stool, toxicology;Toxicology-lower GI;32;2015
9096;Microscopic examination of specimen from lower gastrointestinal tract and of stool, cell block and Papanicolaou smear;Cell blk/pap-lower GI;32;2015
9099;Microscopic examination of specimen from lower gastrointestinal tract and of stool, other microscopic examination;Micro exam-lower GI NEC;32;2015
9101;Microscopic examination of specimen from liver, biliary tract, and pancreas, bacterial smear;Bact smear-bili/pancreas;32;2015
9102;Microscopic examination of specimen from liver, biliary tract, and pancreas, culture;Culture-bili/pancreas;32;2015
9103;Microscopic examination of specimen from liver, biliary tract, and pancreas, culture and sensitivity;C & s-bili/pancreas;32;2015
9104;Microscopic examination of specimen from liver, biliary tract, and pancreas, parasitology;Parasitology-bili/pancr;32;2015
9105;Microscopic examination of specimen from liver, biliary tract, and pancreas, toxicology;Toxicology-bili/pancreas;32;2015
9106;Microscopic examination of specimen from liver, biliary tract, and pancreas, cell block and Papanicolaou smear;Cell blk/pap-bili/pancre;32;2015
9109;Microscopic examination of specimen from liver, biliary tract, and pancreas, other microscopic examination;Micro exam-bili/panc NEC;32;2015
9111;Microscopic examination of peritoneal and retroperitoneal specimen, bacterial smear;Bact smear-peritoneum;32;2015
9112;Microscopic examination of peritoneal and retroperitoneal specimen, culture;Culture-peritoneum;32;2015
9113;Microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity;C & s-peritoneum;32;2015
9114;Microscopic examination of peritoneal and retroperitoneal specimen, parasitology;Parasitology-peritoneum;32;2015
9115;Microscopic examination of peritoneal and retroperitoneal specimen, toxicology;Toxicology-peritoneum;32;2015
9116;Microscopic examination of peritoneal and retroperitoneal specimen, cell block and Papanicolaou smear;Cell blk/pap-peritoneum;32;2015
9119;Microscopic examination of peritoneal and retroperitoneal specimen, other microscopic examination;Micro exam-periton NEC;32;2015
9121;Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, bacterial smear;Bact smear-upper urinary;32;2015
9122;Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture;Culture-upper urinary;32;2015
9123;Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture and sensitivity;C & s-upper urinary;32;2015
9124;Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, parasitology;Parasitology-upper urin;32;2015
9125;Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, toxicology;Toxicology-upper urinary;32;2015
9126;Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, cell block and Papanicolaou smear;Cell blk/pap-upper urin;32;2015
9129;Microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, other microscopic examination;Micro exam-uppr urin NEC;32;2015
9131;Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, bacterial smear;Bact smear-lower urinary;32;2015
9132;Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, culture;Culture-lower urinary;32;2015
9133;Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, culture and sensitivity;C & s-lower urinary;32;2015
9134;Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, parasitology;Parasitlolgy-lower urin;32;2015
9135;Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, toxicology;Toxicology-lower urinary;32;2015
9136;Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, cell block and Papanicolaou smear;Cell blk/pap-lower urin;32;2015
9139;Microscopic examination of specimen from bladder, urethra, prostate, seminal vesicle, perivesical tissue, and of urine and semen, other microscopic examination;Micro exam-low urin NEC;32;2015
9141;Microscopic examination of specimen from female genital tract, bacterial smear;Bact smear-female genit;32;2015
9142;Microscopic examination of specimen from female genital tract, culture;Culture-female genital;32;2015
9143;Microscopic examination of specimen from female genital tract, culture and sensitivity;C & s-female genital;32;2015
9144;Microscopic examination of specimen from female genital tract, parasitology;Parasitology-female gen;32;2015
9145;Microscopic examination of specimen from female genital tract, toxicology;Toxicology-female genit;32;2015
9146;Microscopic examination of specimen from female genital tract, cell block and Papanicolaou smear;Cell blk/pap-female gen;32;2015
9149;Microscopic examination of specimen from female genital tract, other microscopic examination;Micro exam-femal gen NEC;32;2015
9151;Microscopic examination of specimen from musculoskeletal system and of joint fluid, bacterial smear;Bact smear-musculoskel;32;2015
9152;Microscopic examination of specimen from musculoskeletal system and of joint fluid, culture;Culture-musculoskeletal;32;2015
9153;Microscopic examination of specimen from musculoskeletal system and of joint fluid, culture and sensitivity;C & s-musculoskeletal;32;2015
9154;Microscopic examination of specimen from musculoskeletal system and of joint fluid, parasitology;Parasitology-musculoskel;32;2015
9155;Microscopic examination of specimen from musculoskeletal system and of joint fluid, toxicology;Toxicology-musculoskel;32;2015
9156;Microscopic examination of specimen from musculoskeletal system and of joint fluid, cell block and Papanicolaou smear;Cell blk/pap-musculoskel;32;2015
9159;Microscopic examination of specimen from musculoskeletal system and of joint fluid, other microscopic examination;Micro exam-musculosk NEC;32;2015
9161;Microscopic examination of specimen from skin and other integument, bacterial smear;Bact smear-integument;32;2015
9162;Microscopic examination of specimen from skin and other integument, culture;Culture-integument;32;2015
9163;Microscopic examination of specimen from skin and other integument, culture and sensitivity;C & s-integument;32;2015
