"applno","productno","form","strength","referencedrug","drugname","activeingredient","referencestandard","tecode"
207324,1,"INJECTABLE;IV (INFUSION)","50MG/5ML (10MG/ML)",0,"CARBOPLATIN","CARBOPLATIN","0",
207324,2,"INJECTABLE;IV (INFUSION)","150MG/15ML (10MG/ML)",0,"CARBOPLATIN","CARBOPLATIN","0",
207324,3,"INJECTABLE;IV (INFUSION)","450MG/45ML (10MG/ML)",0,"CARBOPLATIN","CARBOPLATIN","0",
207324,4,"INJECTABLE;IV (INFUSION)","600MG/60ML (10MG/ML)",0,"CARBOPLATIN","CARBOPLATIN","0",
207325,1,"INJECTABLE;IV (INFUSION)","50MG/10ML (5MG/ML)",0,"OXALIPLATIN","OXALIPLATIN","0",
207325,2,"INJECTABLE;IV (INFUSION)","100MG/20ML (5MG/ML)",0,"OXALIPLATIN","OXALIPLATIN","0",
207325,3,"INJECTABLE;IV (INFUSION)","200MG/40ML (5MG/ML)",0,"OXALIPLATIN","OXALIPLATIN","0",
207326,1,"INJECTABLE;INJECTION","6MG/ML",0,"PACITAXEL","PACLITAXEL","0",
207333,1,"TABLET;ORAL","325MG;5MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207333,2,"TABLET;ORAL","325MG;10MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207337,1,"SOLUTION, METERED;TRANSDERMAL","30MG/1.5ML ACTUATION",0,"TESTOSTERONE","TESTOSTERONE","0",
207338,1,"TABLET;SUBLINGUAL","EQ 0.1MG BASE",0,"FENTANYL CITRATE","FENTANYL CITRATE","0",
207338,2,"TABLET;SUBLINGUAL","EQ 0.2MG BASE",0,"FENTANYL CITRATE","FENTANYL CITRATE","0",
207338,3,"TABLET;SUBLINGUAL","EQ 0.3MG BASE",0,"FENTANYL CITRATE","FENTANYL CITRATE","0",
207338,4,"TABLET;SUBLINGUAL","EQ 0.4MG BASE",0,"FENTANYL CITRATE","FENTANYL CITRATE","0",
207338,5,"TABLET;SUBLINGUAL","EQ 0.6MG BASE",0,"FENTANYL CITRATE","FENTANYL CITRATE","0",
207338,6,"TABLET;SUBLINGUAL","EQ 0.8MG BASE",0,"FENTANYL CITRATE","FENTANYL CITRATE","0",
207340,1,"TABLET;ORAL","1.25MG;1.25MG;1.25MG;1.25MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207340,2,"TABLET;ORAL","1.875MG;1.875MG;1.875MG;1.875MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207340,3,"TABLET;ORAL","2.5MG;2.5MG;2.5MG;2.5MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207340,4,"TABLET;ORAL","3.125MG;3.125MG;3.125MG;3.125MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207340,5,"TABLET;ORAL","3.75MG;3.75MG;3.75MG;3.75MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207340,6,"TABLET;ORAL","5MG;5MG;5MG;5MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207340,7,"TABLET;ORAL","7.5MG;7.5MG;7.5MG;7.5MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207341,1,"INJECTABLE;IV (INFUSION)","EQ 4MG BASE/5ML",0,"ZOLEDRONIC ACID","ZOLEDRONIC ACID","0",
207349,1,"INJECTABLE;INJECTION","1GM/100ML",0,"MAGNESIUM SULFATE IN DEXTROSE 5% IN PLASTIC CONTAINER","MAGNESIUM SULFATE","0",
207350,1,"INJECTABLE;INJECTION","2GM/50ML (40MG/ML)",0,"MAGNESIUM SULFATE IN PLASTIC CONTAINER","MAGNESIUM SULFATE","0",
207350,2,"INJECTABLE;INJECTION","4GM/100ML (40MG/ML)",0,"MAGNESIUM SULFATE IN PLASTIC CONTAINER","MAGNESIUM SULFATE","0",
207350,3,"INJECTABLE;INJECTION","4GM/50ML (80MG/ML)",0,"MAGNESIUM SULFATE IN PLASTIC CONTAINER","MAGNESIUM SULFATE","0",
207350,4,"INJECTABLE;INJECTION","20GM/500ML (40MG/ML)",0,"MAGNESIUM SULFATE IN PLASTIC CONTAINER","MAGNESIUM SULFATE","0",
207350,5,"INJECTABLE;INJECTION","40GM/1000ML (40MG/ML)",0,"MAGNESIUM SULFATE IN PLASTIC CONTAINER","MAGNESIUM SULFATE","0",
207354,1,"SOLUTION;IV (INFUSION)","200MG/100ML (2MG/ML)",0,"LINEZOLID","LINEZOLID","0",
207354,2,"SOLUTION;IV (INFUSION)","600MG/300ML (2MG/ML)",0,"LINEZOLID","LINEZOLID","0",
207358,1,"INJECTABLE;INTRAVENOUS","6GM/30ML (200MG/ML)",0,"ACETYLCYSTEINE","ACETYLCYSTEINE","0",
207366,1,"FOR SOLUTION;INHALATION","6GM/VIAL",0,"RIBAVIRIN","RIBAVIRIN","0",
207367,1,"CAPSULE;ORAL","3MG",0,"BUDESONIDE","BUDESONIDE","0",
207369,1,"TABLET;ORAL","60MG;30MG",2,"ABACAVIR; LAMIVUDINE","ABACAVIR;LAMIVUDINE",".",
207371,1,"TABLET;ORAL","50MG",0,"VORICONAZOLE","VORICONAZOLE","0",
207371,2,"TABLET;ORAL","200MG",0,"VORICONAZOLE","VORICONAZOLE","0",
207372,1,"CAPSULE;ORAL","75MG;25MG",0,"NITROFURANTOIN (MONOHYDRATE/MACROCRYSTALS)","NITROFURANTOIN; NITROFURANTOIN, MACROCRYSTALLINE","0",
207378,1,"CAPSULE;ORAL","67MG",0,"FENOFIBRATE (MICRONIZED)","FENOFIBRATE","0",
207378,2,"CAPSULE;ORAL","134MG",0,"FENOFIBRATE (MICRONIZED)","FENOFIBRATE","0",
207378,3,"CAPSULE;ORAL","200MG",0,"FENOFIBRATE (MICRONIZED)","FENOFIBRATE","0",
207380,1,"OINTMENT;TOPICAL","100,000 UNITS/GM;0.1%",0,"NYSTATIN AND TRIAMCINOLONE ACETONIDE","NYSTATIN; TRIAMCINOLONE ACETONIDE","0",
207382,1,"CAPSULE, EXTENDED RELEASE;ORAL","25MG",0,"TOPIRAMATE","TOPIRAMATE","0",
207382,2,"CAPSULE, EXTENDED RELEASE;ORAL","50MG",0,"TOPIRAMATE","TOPIRAMATE","0",
207382,3,"CAPSULE, EXTENDED RELEASE;ORAL","100MG",0,"TOPIRAMATE","TOPIRAMATE","0",
207384,1,"INJECTABLE;INJECTION","500MG/VIAL",0,"DEFEROXAMINE MESYLATE","DEFEROXAMINE MESYLATE","0",
207384,2,"INJECTABLE;INJECTION","2GM/VIAL",0,"DEFEROXAMINE MESYLATE","DEFEROXAMINE MESYLATE","0",
207385,1,"INJECTABLE;IV (INFUSION)","50MG/VIAL",0,"OXALIPLATIN","OXALIPLATIN","0",
207385,2,"INJECTABLE;IV (INFUSION)","100MG/VIAL",0,"OXALIPLATIN","OXALIPLATIN","0",
207386,1,"TABLET;ORAL","300MG;50MG",0,"BUTALBITAL AND ACETAMINOPHEN","ACETAMINOPHEN; BUTALBITAL","0",
207388,1,"TABLET;ORAL","1.25MG;1.25MG;1.25MG;1.25MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207388,2,"TABLET;ORAL","1.875MG;1.875MG;1.875MG;1.875MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207388,3,"TABLET;ORAL","2.5MG;2.5MG;2.5MG;2.5MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207388,4,"TABLET;ORAL","3.125MG;3.125MG;3.125MG;3.125MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207388,5,"TABLET;ORAL","3.75MG;3.75MG;3.75MG;3.75MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207388,6,"TABLET;ORAL","5MG;5MG;5MG;5MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207388,7,"TABLET;ORAL","7.5MG;7.5MG;7.5MG;7.5MG",0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","0",
207389,1,"TABLET;ORAL","75MG",0,"BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","0",
207389,2,"TABLET;ORAL","100MG",0,"BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","0",
207393,1,"CAPSULE;ORAL","18MG",0,"DICLOFENAC","DICLOFENAC",".",
207393,2,"CAPSULE;ORAL","35MG",0,"DICLOFENAC","DICLOFENAC",".",
207400,1,"SOLUTION;INTRAVENOUS","EQ 30MG BASE/3ML (EQ 10MG BASE/ML)",0,"CAFFEINE CITRATE","CAFFEINE CITRATE","0",
207405,1,"CAPSULE;ORAL","0.4MG",0,"TAMSULOSIN HYDROCHLORIDE","TAMSULOSIN HYDROCHLORIDE","0",
207407,1,"SOLUTION;ORAL","80MG/ML;20MG/ML",0,"LOPINAVIR AND RITONAVIR","LOPINAVIR; RITONAVIR","0",
207408,1,"TABLET;ORAL","5MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207408,2,"TABLET;ORAL","10MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207408,3,"TABLET;ORAL","20MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207408,4,"TABLET;ORAL","40MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207416,1,"TABLET;ORAL","5MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207416,2,"TABLET;ORAL","10MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207416,3,"TABLET;ORAL","20MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207418,1,"TABLET;ORAL","15MG",0,"OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","0",
207418,2,"TABLET;ORAL","30MG",0,"OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","0",
207419,1,"TABLET;ORAL","325MG;2.5MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207419,2,"TABLET;ORAL","325MG;5MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207419,3,"TABLET;ORAL","325MG;7.5MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207419,4,"TABLET;ORAL","325MG;10MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207426,1,"INJECTABLE;INJECTION","25MG/ML",0,"SODIUM NITROPRUSSIDE","SODIUM NITROPRUSSIDE","0",
207427,1,"TABLET, EXTENDED RELEASE;ORAL","500MG",0,"METFORMIN HYDROCHLORIDE","METFORMIN HYDROCHLORIDE","0",
207427,2,"TABLET, EXTENDED RELEASE;ORAL","750MG",0,"METFORMIN HYDROCHLORIDE","METFORMIN HYDROCHLORIDE","0",
207428,1,"TABLET;ORAL","80MG",0,"SOTALOL HYDROCHLORIDE","SOTALOL HYDROCHLORIDE","0",
207428,2,"TABLET;ORAL","120MG",0,"SOTALOL HYDROCHLORIDE","SOTALOL HYDROCHLORIDE","0",
207428,3,"TABLET;ORAL","160MG",0,"SOTALOL HYDROCHLORIDE","SOTALOL HYDROCHLORIDE","0",
207433,1,"TABLET;ORAL","10MG",0,"DESIPRAMINE HYDROCHLORIDE","DESIPRAMINE HYDROCHLORIDE","0",
207433,2,"TABLET;ORAL","25MG",0,"DESIPRAMINE HYDROCHLORIDE","DESIPRAMINE HYDROCHLORIDE","0",
207433,3,"TABLET;ORAL","50MG",0,"DESIPRAMINE HYDROCHLORIDE","DESIPRAMINE HYDROCHLORIDE","0",
207433,4,"TABLET;ORAL","75MG",0,"DESIPRAMINE HYDROCHLORIDE","DESIPRAMINE HYDROCHLORIDE","0",
207433,5,"TABLET;ORAL","100MG",0,"DESIPRAMINE HYDROCHLORIDE","DESIPRAMINE HYDROCHLORIDE","0",
207433,6,"TABLET;ORAL","150MG",0,"DESIPRAMINE HYDROCHLORIDE","DESIPRAMINE HYDROCHLORIDE","0",
207435,1,"TABLET;ORAL","EQ 5MG BASE;20MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207435,2,"TABLET;ORAL","EQ 5MG BASE;40MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207435,3,"TABLET;ORAL","EQ 10MG BASE;20MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207435,4,"TABLET;ORAL","EQ 10MG BASE;40MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207440,1,"OINTMENT;TOPICAL","0.05%",0,"DIFLORASONE DIACETATE","DIFLORASONE DIACETATE","0",
207441,1,"SOLUTION;TOPICAL","0.01%",0,"FLUOCINOLONE ACETONIDE","FLUOCINOLONE ACETONIDE","0",
207442,1,"INJECTABLE;INJECTION","EQ 10MG PHOSPHATE/ML",0,"DEXAMETHASONE SODIUM PHOSPHATE PRESERVATIVE FREE","DEXAMETHASONE SODIUM PHOSPHATE","0",
207444,1,"SOLUTION/DROPS;OPHTHALMIC","0.3%",0,"TOBRAMYCIN","TOBRAMYCIN","0",
207446,1,"CAPSULE;ORAL","50MG",0,"CELECOXIB","CELECOXIB","0",
207446,2,"CAPSULE;ORAL","100MG",0,"CELECOXIB","CELECOXIB","0",
207446,3,"CAPSULE;ORAL","200MG",0,"CELECOXIB","CELECOXIB","0",
207446,4,"CAPSULE;ORAL","400MG",0,"CELECOXIB","CELECOXIB","0",
207449,1,"INJECTABLE;INJECTION","50MG/ML",0,"DEXTROSE 5% IN PLASTIC CONTAINER","DEXTROSE","0",
207450,1,"TABLET;ORAL","EQ 5MG BASE;20MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207450,2,"TABLET;ORAL","EQ 5MG BASE;40MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207450,3,"TABLET;ORAL","EQ 10MG BASE;20MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207450,4,"TABLET;ORAL","EQ 10MG BASE;40MG",0,"AMLODIPINE AND OLMESARTAN MEDOXOMIL","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","0",
207453,1,"TABLET;ORAL","5MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207453,2,"TABLET;ORAL","10MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207453,3,"TABLET;ORAL","20MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207453,4,"TABLET;ORAL","40MG",0,"ROSUVASTATIN CALCIUM","ROSUVASTATIN CALCIUM","0",
207455,1,"TABLET;ORAL","16MG;12.5MG",0,"CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE","CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE","0",
207455,2,"TABLET;ORAL","32MG;12.5MG",0,"CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE","CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE","0",
207455,3,"TABLET;ORAL","32MG;25MG",0,"CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE","CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE","0",
207456,1,"TABLET;ORAL","150MG",0,"CAPECITABINE","CAPECITABINE","0",
207456,2,"TABLET;ORAL","500MG",0,"CAPECITABINE","CAPECITABINE","0",
207457,1,"TABLET;ORAL","500MG;EQ 85MG BASE",0,"SUMATRIPTAN AND NAPROXEN SODIUM","NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE","0",
207459,1,"TABLET, EXTENDED RELEASE;ORAL","150MG",0,"BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","0",
207459,2,"TABLET, EXTENDED RELEASE;ORAL","300MG",0,"BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","0",
207463,1,"TABLET;ORAL","EQ 10MG BASE",0,"MONTELUKAST SODIUM","MONTELUKAST SODIUM","0",
207466,1,"TABLET;ORAL","800MG",0,"METAXALONE","METAXALONE","0",
207467,1,"TABLET, EXTENDED RELEASE;ORAL","100MG",0,"NEVIRAPINE","NEVIRAPINE","0",
207467,2,"TABLET, EXTENDED RELEASE;ORAL","400MG",0,"NEVIRAPINE","NEVIRAPINE","0",
207474,1,"INJECTABLE;IV (INFUSION)","50MG/10ML (5MG/ML)",0,"OXALIPLATIN","OXALIPLATIN","0",
207474,2,"INJECTABLE;IV (INFUSION)","100MG/20ML (5MG/ML)",0,"OXALIPLATIN","OXALIPLATIN","0",
207474,3,"INJECTABLE;IV (INFUSION)","200MG/40ML (5MG/ML)",0,"OXALIPLATIN","OXALIPLATIN","0",
207476,1,"CAPSULE;ORAL","20MG;1.1GM",0,"OMEPRAZOLE AND SODIUM BICARBONATE","OMEPRAZOLE; SODIUM BICARBONATE","0",
207476,2,"CAPSULE;ORAL","40MG;1.1GM",0,"OMEPRAZOLE AND SODIUM BICARBONATE","OMEPRAZOLE; SODIUM BICARBONATE","0",
207479,1,"TABLET, EXTENDED RELEASE;ORAL","150MG",0,"BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","0",
207479,2,"TABLET, EXTENDED RELEASE;ORAL","300MG",0,"BUPROPION HYDROCHLORIDE","BUPROPION HYDROCHLORIDE","0",
207480,1,"TABLET;ORAL","5MG",0,"OLMESARTAN MEDOXOMIL","OLMESARTAN MEDOXOMIL",".",
207480,2,"TABLET;ORAL","20MG",0,"OLMESARTAN MEDOXOMIL","OLMESARTAN MEDOXOMIL",".",
207480,3,"TABLET;ORAL","40MG",0,"OLMESARTAN MEDOXOMIL","OLMESARTAN MEDOXOMIL",".",
207482,1,"CAPSULE;ORAL","EQ 10MG BASE",0,"DOXEPIN HYDROCHLORIDE","DOXEPIN HYDROCHLORIDE","0",
207482,2,"CAPSULE;ORAL","EQ 25MG BASE",0,"DOXEPIN HYDROCHLORIDE","DOXEPIN HYDROCHLORIDE","0",
207482,3,"CAPSULE;ORAL","EQ 50MG BASE",0,"DOXEPIN HYDROCHLORIDE","DOXEPIN HYDROCHLORIDE","0",
207482,4,"CAPSULE;ORAL","EQ 75MG BASE",0,"DOXEPIN HYDROCHLORIDE","DOXEPIN HYDROCHLORIDE","0",
207482,5,"CAPSULE;ORAL","EQ 100MG BASE",0,"DOXEPIN HYDROCHLORIDE","DOXEPIN HYDROCHLORIDE","0",
207483,1,"TABLET;ORAL","250MG",0,"CHLORZOXAZONE","CHLORZOXAZONE","1",
207484,1,"TABLET;ORAL","6MG",0,"CARBINOXAMINE MALEATE","CARBINOXAMINE MALEATE","0",
207485,1,"SOLUTION;ORAL","5MG/5ML",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207485,2,"SOLUTION;ORAL","10MG/5ML",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207486,1,"TABLET;ORAL","2.5MG",0,"EVEROLIMUS","EVEROLIMUS",".",
207487,1,"SYRUP;ORAL","1.5MG/5ML;5MG/5ML",0,"HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE","HOMATROPINE METHYLBROMIDE; HYDROCODONE BITARTRATE","0",
207488,1,"TABLET, EXTENDED RELEASE;ORAL","10MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207488,2,"TABLET, EXTENDED RELEASE;ORAL","20MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207494,1,"TABLET, DELAYED RELEASE;ORAL","EQ 150MG BASE",0,"DOXYCYCLINE HYCLATE","DOXYCYCLINE HYCLATE","0",
207494,2,"TABLET, DELAYED RELEASE;ORAL","EQ 200MG BASE",0,"DOXYCYCLINE HYCLATE","DOXYCYCLINE HYCLATE","0",
207496,1,"SOLUTION;IM-IV","1GM/10ML (100MG/ML)",0,"METHOCARBAMOL","METHOCARBAMOL","0",
207499,1,"INJECTABLE;INJECTION","25MG/ML",0,"SODIUM NITROPRUSSIDE","SODIUM NITROPRUSSIDE","0",
207500,1,"CAPSULE;ORAL","186MG",1,"CRESEMBA","ISAVUCONAZONIUM SULFATE","1",
207501,1,"POWDER;IV (INFUSION)","372MG",1,"CRESEMBA","ISAVUCONAZONIUM SULFATE","1",
207504,1,"TABLET;ORAL","0.02MG;1MG",0,"AUROVELA 24 FE","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","0",
207505,1,"TABLET;ORAL-28","0.02MG;1MG",0,"AUROVELA FE 1/20","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","0",
207506,1,"TABLET;ORAL-21","0.02MG;1MG",0,"AUROVELA 1/20","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","0",
207510,1,"TABLET;ORAL","325MG;5MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207510,2,"TABLET;ORAL","325MG;7.5MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207510,3,"TABLET;ORAL","325MG;10MG",0,"OXYCODONE AND ACETAMINOPHEN","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","0",
207511,1,"SOLUTION;ORAL","5MG/5ML",0,"OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","0",
207514,1,"TABLET, CHEWABLE;ORAL","0.02MG;1MG",0,"NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL AND FERROUS FUMARATE","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","0",
207515,1,"TABLET, EXTENDED RELEASE;ORAL","18MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207515,2,"TABLET, EXTENDED RELEASE;ORAL","27MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207515,3,"TABLET, EXTENDED RELEASE;ORAL","36MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207515,4,"TABLET, EXTENDED RELEASE;ORAL","54MG",0,"METHYLPHENIDATE HYDROCHLORIDE","METHYLPHENIDATE HYDROCHLORIDE","0",
207518,1,"POWDER;IV (INFUSION), SUBCUTANEOUS","100MG/VIAL",0,"AZACITIDINE","AZACITIDINE","0",
207522,1,"SOLUTION;IM-IV","1GM/10ML (100MG/ML)",0,"METHOCARBAMOL","METHOCARBAMOL","0",
207526,1,"TABLET;ORAL","600MG",0,"LINEZOLID","LINEZOLID","0",
207528,1,"TABLET, EXTENDED RELEASE;ORAL","8MEQ",0,"POTASSIUM CHLORIDE","POTASSIUM CHLORIDE","0",
207528,2,"TABLET, EXTENDED RELEASE;ORAL","10MEQ",0,"POTASSIUM CHLORIDE","POTASSIUM CHLORIDE","0",
207531,1,"FOR SUSPENSION;ORAL","EQ 100MG BASE/5ML",0,"AZITHROMYCIN","AZITHROMYCIN","0",
207531,2,"FOR SUSPENSION;ORAL","EQ 200MG BASE/5ML",0,"AZITHROMYCIN","AZITHROMYCIN","0",
207533,1,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","441MG/1.6ML (275.63MG/ML)",1,"ARISTADA","ARIPIPRAZOLE LAUROXIL","0",
207533,2,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","662MG/2.4ML (275.83MG/ML)",1,"ARISTADA","ARIPIPRAZOLE LAUROXIL","0",
207533,3,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","882MG/3.2ML (275.63MG/ML)",1,"ARISTADA","ARIPIPRAZOLE LAUROXIL","1",
207533,4,"SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR","1064MG/3.9ML (272.82MG/ML)",1,"ARISTADA","ARIPIPRAZOLE LAUROXIL","0",
207534,1,"SOLUTION;INTRAMUSCULAR, SUBCUTANEOUS","0.3MG/0.3ML (0.3MG/0.3ML)",1,"SYMJEPI","EPINEPHRINE","1",
