"revpanstr","revpan","medspecstr","medspec","prodcode","devname","devclassstr","devclass","unclass","gmpexempt","thirdpartystr","thirdparty","revcode3str","revcode3","regnum","typeid","def","physstate","techmeth","targetarea","implant","lifesust"
"IM",7377,"IM",7377,"PNI","Aquaporin-4 Autoantibody","2",2,,"N","N",78,,,866.566528320312,1,"For the  determination of autoantibodies to Aquaporin-4 in human serum and plasma. The test may be useful as an aid in the diagnosis of Neuromyelitis Optica (NMO) and Neuromyelitis Optica Spectrum Disorders (NMOSD). The test is not to be used alone and is to be used in conjunction with other clinical and radiological (MRI) laboratory findings.","Calibrators, Controls, and Assay Reagents","Immunological detection of autoantibodies using capture antigen immobilized on solid surface and labeled secondary antibody","Whole blood, Plasma, and Serum","N","N"
"CV",6786,"CV",6786,"PNJ","Leadless Pacemaker","3",3,,"N","N",78,,,870.361022949219,2,"To treat bradycardia (slow heartbeats) with right atrial and/or right ventricular pacing therapy as necessary.","TBD","TBD","TBD","Y","Y"
"MG",7771,,,"PNK","Fluorescence In Situ Hybridization, Chromosome 17p Deletion (Tp53)","3",3,,"N","N",78,,,,2,"A chromosome 17p deletion (TP53) fluorescence in situ hybridization (FISH) kit is a test to detect deletion of the TP53 gene in peripheral blood specimens from patients with B-cell chronic lymphocytic leukemia (CLL).","Probe Kit consists of slide preparation materials, fluorescent FISH probes, buffers and nuclear counterstain, followed by manual signal enumeration using a fluorescence-enabled microscope.","The assay uses fluorescence in situ hybridization to identify a deletion in chromosome 17 at the TP53 gene locus in peripheral blood from CLL Patients.","Peripheral blood","N","N"
"SU",8385,"SU",8385,"PNL","Magnetic Surgical System","2",2,,"N","N",78,,,878.481506347656,1,"System designed to grasp and retract the body and the fundus of the gallbladder in laparoscopic cholecystectomy procedures to facilitate access and visualization of the surgical site.  The device is indicated for use in patients within a BMI range of 20 to 34 kg/m2.  The device is intended for prescription use only.","The device is two different instruments, the magnetic controller which is outside of the body and is 3x2 inches, oval-shaped with handles and is a large magnet made of NdFeB, Grade N42 disk magnet. The second instrument is the detachable grasper which is magnetic and actuated via its pistol-grip handle with two distinct scissor-type motions to open and close the detachable grasper jaws.","Uses a detachable grasper that can be attracted with a magnet that goes into the body to grasp and retract the gallbladder. Externally, a large magnet is kept outside of the body to hold the detachable grasper in place during surgery with its magnetic field strength.","The magnetic controller is kept external to the body on the abdomen.  The detachable grasper is used during laparoscopic cholecystectomy to grasp and retract the gallbladder inside the body.","N","N"
"DE",6869,"DE",6869,"PNN","Orthodontic Software","2",2,,"N","N",78,,,872.546997070312,1,"The device is software that is to be used for the diagnosis and treatment planning of orthodontic patients and conditions. It may include orthodontic output devices used for the treatment of orthodontics. The device is intended for prescription use only.","Software which may produce an orthodontic appliance","May use software, scanning equipment, CAD/CAM, and printing machines for the fabrication of orthodontic appliances","Intraoral","N","N"
"CV",6786,"CV",6786,"PNO","Catheter, Percutaneous, Cutting/Scoring","2",2,,"N","N",78,,,870.125,1,"To reduce vascular stenosis by dilatation and apposition of the cutting/scoring surfaces to the stenotic material","Cutting/scoring catheters are usually comprised of flexible polymers for the catheter body and a compliant polymer for the balloon.  The cutting/scoring elements are usually metal.","The device is typically placed using a guidewire and guiding catheter.  The active end is typically expanded and the cutting/scoring surfaces are apposed to the vessel wall to cause cracking or breaking of the stenosis.","Peripheral arteries and arteriovenous dialysis fistulae","N","N"
"DE",6869,"DE",6869,"PNP","Dental Abutment Design Software For Dental Laboratory","2",2,,"N","N",78,,,872.362976074219,1,"The device is intended to aid in the restoration of chewing function by allowing a dental laboratory or dental clinician to design the patient-specific component of a dental abutment (i.e. abutment collar and abutment post) and CAM or create that component at a dental office or dental laboratory following the directions of the dental implant system.  The abutment-to-implant interface/connection platform is not a patient-specific component of the dental abutment.","Device is composed of software contained in a standard desktop computer, stand-alone computer unit, or online software, an intra- or extra-oral scanner, and a CAM unit.","The device utilizes a digital image/impression of the patient's oral environment for the purpose of designing and creating a dental abutment.  The device uses a validated CAM unit to create a physical version of the patient specific component of the dental abutment (i.e. abutment collar and abutment post).  The abutment-to-implant interface/connection platform is not a patient-specific component of the dental abutment.","oral environment","Y","N"
"CV",6786,"CV",6786,"PNQ","Apical Closure Device","2",2,,"N","N",78,,,870.450988769531,1,"This device is intended for closure of cardiac apical tissue.","The device is composed of a suture and polymeric anchor system that is placed in cardiac apical tissue using a delivery system.","This device deploys an anchor and suture system into cardiac apical tissue to form an operative window through which apical access can be gained. The device is also used to close the opening.","Cardiac apical tissue","Y","N"
"GU",7185,"GU",7185,"PNR","Enteral Syringes With Enteral Specific Connectors","2",2,,"N","N",78,,,876.598022460938,1,"Delivers nutrition, medication, or hydration orally or to a gastrointestinal tube or extension set using AAMI/CN3(PS):2014 compliant connectors.","Plastic device with barrel, movable plunger, and connector.","The device can be attached to a feeding tube or extension set to administer nutrition, medication, or hydration to a patient using AAMI/CN3(PS):2014 compliant connectors.","The gastrointestinal tract","N","N"
"CV",6786,"CV",6786,"PNS","Short-Term Intravascular Filter Catheter","2",2,,"N","N",78,,,870.337524414062,1,"For short-term prevention of pulmonary embolism (PE)","Filter attached to a catheter","Mechanically filters the bloodstream to capture blood clots","Peripheral vasculature (vein), inferior vena cava (IVC)","Y","N"
"OB",7966,"OB",7966,"PNU","Pressure Wedge, Perianal, For Reduction Of Cesarean Delivery","2",2,,"N","N",78,,,884.52099609375,1,"Designed to provide counter-pressure to the perianal region during vaginal childbirth to help reduce the likelihood of Cesarean delivery","External device that provides counter pressure to peri-anal region","Provide counter-pressure to the perianal region during vaginal childbirth","Perianal region","N","N"
"AN",6578,"AN",6578,"PNV","Impedance Measuring Device Utilizing Oscillation Techniques","2",2,,"N","N",78,,,868.184020996094,1,"This device measures respiratory impedance.","Device could include a loudspeaker or other means to generate pressure oscillatory signals. The system could also include a bias flow.","Device applies pressure oscillatory signals at the patient’s mouth during spontaneous breathing and measures the response of the respiratory system in terms of impedance, which is the complex ratio between the recorded mouth pressure and the airflow. The frequency of the test signal varies. The device is not intended to be used as a standalone diagnostic device.","Lung and airways.","N","N"
"OR",7982,,,"PNW","Prosthesis, Metatarsophalangeal Joint Cartilage Replacement Implant","3",3,,"N","N",78,,,,2,"The device is a metatarsophalangeal joint cartilage replacement device that is implanted in the metatarsal head of the first metatarsophalangeal joint.","The device is a molded cylindrical viscoelastic hydrogel implant composed of polyvinyl alcohol and saline.","The device is placed into the metatarsal head in the first MTP joint via press-fit implantation.  The viscoelastic hydrogel form and properties of the device are conducive to replacing focal areas of damaged cartilage, providing pain reduction, and maintaining range of motion.  The device does not regrow or replace cartilage.","The device is implanted into the metatarsal head in the first MTP joint.","Y","N"
